Project Name,Approved Budget,Start Date,End Date,TOR,Date Of Delivery,Other Relevant Information,Required Quantity,Procuring Entity
PURCHASE OF 10 YARDS CLEAR PLASTIC COVER AND 2 GALS ISOPROPYL ALCOHOL OF SSS TABACO,"PHP1,750",2020-04-29,2020-04-29,../Data/Files/Pr/159489556815217312135f102cd028f2f_LOA Tabaco Signed.Pdf,2020-04-29,../Data/Files/Pr/159489556815401563275f102cd054554_LOA Tabaco Signed.Pdf,0,SOCIAL SECURITY SYSTEM - LUZON BICOL DIVISION
PROCUREMENT OF 1 UNIT EXAMINING LIGHT WITH STAND,"PHP33,000",2020-05-28,2020-05-29,../Data/Files/Pr/15948956497750195035f102d219cb44_B4-20-44 (EMERGENCY CASE).Pdf,2020-06-12,../Data/Files/Pr/159489564911700824065f102d21d9bf1_B4-20-44 (EMERGENCY CASE).Pdf,1,Department Of Health Central Visayas Center For Health Development
PURCHASE OF PLASTIC COVERS OF SSS IRIGA,"PHP1,518",2020-04-30,2020-04-30,../Data/Files/Pr/159489572610126681815f102d6e292e0_LOA Iriga Signed.Pdf,2020-04-30,../Data/Files/Pr/15948957264533516875f102d6e4f4c1_LOA Iriga Signed.Pdf,0,SOCIAL SECURITY SYSTEM - LUZON BICOL DIVISION
3570 Rapid Test Kits,"PHP4,998,000",2020-06-05,2020-06-12,../Data/Files/Pr/159489579119212542595f102dafa9246_PR No.100-2020-0741- Rapid Test Kit.Doc,2020-06-12,../Data/Files/Pr/15948957917275549435f102dafced04_PR No.100-2020-0741- Rapid Test Kit.Doc,"3,570.00",PROVINCE OF ZAMBOANGA SIBUGAY
PROCUREMENT OF 1 UNIT TWO (2) DIMENSION ECHOCARDIOLOGY SYSTEM (2D ECHO),"PHP2,600,000",2020-06-09,2020-06-10,../Data/Files/Pr/15948959144053256095f102e2a251ae_B4-20-125 EMERGENCY CASE.Pdf,2020-06-25,../Data/Files/Pr/15948959148208003905f102e2a64001_B4-20-125 EMERGENCY CASE.Pdf,1,Department Of Health Central Visayas Center For Health Development
PROCUREMENT OF 55 PCS. RESPONSE JACKET,"PHP132,000",2020-06-16,2020-06-17,../Data/Files/Pr/159489610713239276655f102eeb6ec44_A2-20-11 (EMERGENCY CASE).Pdf,2020-06-22,../Data/Files/Pr/159489610720463565235f102eeb983a3_A2-20-11 (EMERGENCY CASE).Pdf,55,Department Of Health Central Visayas Center For Health Development
PROCUREMENT OF 572 PCS. WATER CONTAINER/JERRY CANS,"PHP143,000",2020-06-16,2020-06-17,../Data/Files/Pr/15948963022315515755f102faecefc2_A2-20-13 (EMERGENCY CASE).Pdf,2020-06-22,../Data/Files/Pr/159489630318534279755f102faf0729a_A2-20-13 (EMERGENCY CASE).Pdf,572,Department Of Health Central Visayas Center For Health Development
PROCUREMENT OF 60 PCS. RESPONSE TACTICAL PANTS,"PHP150,000",2020-06-16,2020-06-17,../Data/Files/Pr/159489659216108259265f1030d0c1e19_A2-20-16 (EMERGENCY CASE).Pdf,2020-06-23,../Data/Files/Pr/15948965931533066265f1030d103fd9_A2-20-16 (EMERGENCY CASE).Pdf,60,Department Of Health Central Visayas Center For Health Development
"PROCUREMENT OF 300 TABLET AZITHROMYCIN,500 TABLET CO-AMOXICLAV AND 500 CAPSULE OMEPRAZOLE","PHP463,689",2020-04-01,2020-04-02,../Data/Files/Pr/159489731710618441235f1033a554ec2_B6-20-64 (EMERGENCY).Jpg,2020-04-07,../Data/Files/Pr/15948973176036088135f1033a57f635_B6-20-64 (EMERGENCY).Jpg,1,Department Of Health Central Visayas Center For Health Development
Meals And Snacks For Various Training Of Medical/Health Personnel,"PHP80,000",2020-06-15,2020-06-18,../Data/Files/Pr/159489741312877136365f10340527ef9_PR No.100-2020-0745 Procurement Of Meal And Snacks.Doc,2020-06-15,../Data/Files/Pr/15948974133947282875f1034054b88d_PR No.100-2020-0745 Procurement Of Meal And Snacks.Doc,1,PROVINCE OF ZAMBOANGA SIBUGAY
"PROCUREMENT OF 5 U NIT NEBULIZER, HEAVY DUTY","PHP50,400",2020-03-31,2020-04-01,../Data/Files/Pr/15948976897045333995f103519a29f6_B6-20-53.Pdf,2020-04-03,../Data/Files/Pr/15948976894506812595f103519e0e42_B6-20-53.Pdf,5,Department Of Health Central Visayas Center For Health Development
PROCUREMENT OF VARIOUS DRUGS AND MEDICINES,"PHP463,689",2020-04-01,2020-04-02,../Data/Files/Pr/159489841018845355095f1037ea15e81_B6-20-64 (EMERGENCY).Jpg,2020-04-07,../Data/Files/Pr/159489841013078299085f1037ea431c1_B6-20-64 (EMERGENCY).Jpg,1,Department Of Health Central Visayas Center For Health Development
Personal Protective Equipment (PPE) @ PS-Depot,"PHP3,000,000",2020-06-03,2020-07-03,../Data/Files/Pr/159489864716009058615f1038d7b43e6_depot 100-2020-006.Pdf,2020-07-03,../Data/Files/Pr/1594898647529231115f1038d7d4447_depot 100-2020-006.Pdf,1,PROVINCE OF ZAMBOANGA SIBUGAY
PROCUREMENT OF 1 UNIT EENT DIAGNOSTIC SET,"PHP30,000",2020-05-28,2020-05-29,../Data/Files/Pr/159489882115676604775f1039859afb3_B4-20-43 (EMERGENCY CASE).Pdf,2020-06-13,../Data/Files/Pr/159489882111970112075f103985d8e7f_B4-20-43 (EMERGENCY CASE).Pdf,1,Department Of Health Central Visayas Center For Health Development
"Other Supplies (KN95, Cover All Suits, Thermo Gun, Etc) At PS-Depot","PHP2,968,000",2020-06-03,2020-07-03,../Data/Files/Pr/159489906518576011325f103a79b6481_depot 100-2020-007.Pdf,2020-07-03,../Data/Files/Pr/159489906515138132275f103a79da76b_depot 100-2020-007.Pdf,1,PROVINCE OF ZAMBOANGA SIBUGAY
"PROCUREMENT OF CALCIUM HYPOCHLORITE 65%/70% (POWDER), SODIUM HYPOCHLORITE (LIQUID FORM) 4-5% (20 LITERS)","PHP97,600",2020-04-07,2020-04-08,../Data/Files/Pr/159489949911322026875f103c2b24f8d_B4-20-115.Pdf,2020-04-15,../Data/Files/Pr/15948994993994680835f103c2b64d29_B4-20-115.Pdf,1,Department Of Health Central Visayas Center For Health Development
Medicines And Vitamins For Hospital Operated By The PLGU,"PHP20,000,000",2020-06-23,2020-07-23,../Data/Files/Pr/15949007314404479495f1040fb6e55a_PR No.100-2020-0747 Drugs And Meds_.Doc,2020-07-23,../Data/Files/Pr/159490073110358482125f1040fba512d_PR No.100-2020-0747 Drugs And Meds_.Doc,1,PROVINCE OF ZAMBOANGA SIBUGAY
"PROCUREMENT OF 44 BOX OF PIPETTE TIPS 1000UL, PIPETTE TIPS 200UL, PIPETTE TIPS 100UL, PIPETTE TIPS 20UL","PHP657,300",2020-05-20,2020-05-21,../Data/Files/Pr/159490110020714576855f10426c10d8d_A3-20-03 (EMERGENCY CASE).Pdf,2020-06-04,../Data/Files/Pr/159490110012036267415f10426c423a8_A3-20-03 (EMERGENCY CASE).Pdf,1,Department Of Health Central Visayas Center For Health Development
500 PCS GOGGLE PROTECTIVE GLASS,"PHP112,500",2020-03-30,2020-03-31,../Data/Files/Pr/159490135715217215175f10436dd04ee_B6-20-57 (EMERGENCY).Pdf,2020-04-01,../Data/Files/Pr/159490135817485481175f10436e074bf_B6-20-57 (EMERGENCY).Pdf,500,Department Of Health Central Visayas Center For Health Development
Other Supplies And PPEs,"PHP2,366,120",2020-05-06,2020-06-06,../Data/Files/Pr/159490386219228189165f104d360d32b_APR 100-2020-005.Pdf,2020-06-06,../Data/Files/Pr/159490386219356930105f104d36390dc_APR 100-2020-005.Pdf,1,PROVINCE OF ZAMBOANGA SIBUGAY
"Rice - 16000 Sacks, Well-Milled, 50kg/Sack, NFA","PHP20,000,000",2020-04-08,2020-05-08,../Data/Files/Pr/159490482216272911465f1050f65b87c_PR 20M.Pdf,2020-05-08,../Data/Files/Pr/159490482216605758665f1050f6a7baa_PR 20M.Pdf,"16,000.00",PROVINCE OF ZAMBOANGA SIBUGAY
Drugs And Medicines,"PHP15,000,000",2020-06-05,2020-07-05,../Data/Files/Pr/159490539312347664905f105331bcb52_PR No.300-2020-0006 PDRR - DM_.Pdf,2020-07-06,../Data/Files/Pr/15949053942111492865f10533235b38_PR No.300-2020-0006 PDRR - DM_.Pdf,1,PROVINCE OF ZAMBOANGA SIBUGAY
"Various Welfare Goods (Coffee, Etc.)","PHP4,095,100",2020-03-25,2020-04-07,../Data/Files/Pr/159490608417772288125f1055e484a6b_PR No.100-2020-0595 - Goods.Doc,2020-03-26,../Data/Files/Pr/15949060841823908545f1055e4a59a9_PR No.100-2020-0595 - Goods.Doc,1,PROVINCE OF ZAMBOANGA SIBUGAY
"Well-Milled Rice, 50kg, NFA","PHP7,500,000",2020-03-23,2020-03-31,../Data/Files/Pr/15949069629871640105f105952abe3b_PR 7.5M.Pdf,2020-03-31,../Data/Files/Pr/159490696218643841635f105952e1a0b_PR 7.5M.Pdf,"4,250.00",PROVINCE OF ZAMBOANGA SIBUGAY
"Well-Milled Rice, 50kg, NFA","PHP1,250,000",2020-05-15,2020-05-15,../Data/Files/Pr/15949073843891915885f105af88fcac_PR 1.250M.Pdf,2020-05-15,../Data/Files/Pr/15949073841323983105f105af8b6d63_PR 1.250M.Pdf,"1,000.00",PROVINCE OF ZAMBOANGA SIBUGAY
PURCHASE OF MEALS,"PHP712,000",2020-06-01,2020-09-01,../Data/Files/Pr/15949088382344295725f1060a64eae6_PR.Docx,2020-09-01,../Data/Files/Pr/15949088386766631615f1060a6688fe_award.Docx,"8,900.00",LGU Banate
PURCHASE OF DIESEL AND GASOLINE,"PHP391,335",2020-06-01,2020-06-30,../Data/Files/Pr/15949092163798041925f1062203309b_PR.Docx,2020-06-01,../Data/Files/Pr/1594909216301311495f1062204da92_ABC.Docx,"10,110.00",LGU Banate
PURCHASE OF VARIOUS SUPPLIES (DISINFECTANT & GARBAGE BAG),"PHP50,000",2020-07-08,2020-08-18,../Data/Files/Pr/15949095431059445695f1063671cc81_pr.Docx,2020-07-08,../Data/Files/Pr/15949095431634209825f10636738265_ABC.Docx,1,LGU Banate
PURCHASEVARIOUS MEDICAL SUPPLIES,"PHP350,000",2020-07-16,2020-08-26,../Data/Files/Pr/159491003310646437175f10655108c67_pr.Docx,2020-07-16,../Data/Files/Pr/159491003320546950235f1065511fe87_ABC.Docx,1,LGU Banate
"Foods For Strict Enforcement Of Laws,EOs And Ordinances,24/7 Checkpoint,Curfew Hrs And Other Related Covid 19 PPAs","PHP980,709.53",2020-05-18,2020-09-16,../Data/Files/Pr/15949574739796229615f111ea17ee6e_FOODS FOR FRONTLINERS-PR.Pdf,2020-05-18,../Data/Files/Pr/15949574734432063195f111ea1ab2e3_FOODS FOR FRONTLINERS-SUPPLIERS.Pdf,"1,634.00","Local Government Unit-Dinapigue, Isabela"
"Fuel For Strict Enforcement Of Laws,EOs And Ordinances,24/7 Checkpoint, Curfew Hrs And Other Related Covid 19 PPAs,","PHP280,000",2020-05-18,2020-09-16,../Data/Files/Pr/159495765014644466145f111f5202adf_FUEL-PR.Pdf,2020-05-18,../Data/Files/Pr/15949576503390064035f111f52370b6_FUEL-SUPPLIER.Pdf,"5,829.00","Local Government Unit-Dinapigue, Isabela"
Make Shift Covid 19 (Isolation And Quarantine Facility),"PHP134,476.33",2020-05-18,2020-09-16,../Data/Files/Pr/159495805413241949605f1120e61d13f_MAKESHIFT COVID19 QUARANTINE (SARI) AND ISOLATION FACILITY.Pdf,2020-05-18,../Data/Files/Pr/159495805415965081745f1120e6822d2_MAKESHIFT SUPPLIER.Pdf,2,"Local Government Unit-Dinapigue, Isabela"
Relief Goods For Affected Household,"PHP8,282,400",2020-05-18,2020-09-16,../Data/Files/Pr/15949660622534987745f11402e14591_RELIEF GOODS-PR.Pdf,2020-05-18,../Data/Files/Pr/159496606213120949635f11402e3ca68_SUPPLIER FOR RELIEF GOODS DISTRIBUTION.Pdf,"90,797.60","Local Government Unit-Dinapigue, Isabela"
Passbox,"PHP500,000",2020-07-20,2020-08-28,../Data/Files/Pr/159521041919978721175f14fab31e1ac_Passbox.Pdf,2020-08-28,../Data/Files/Pr/15952104195015370185f14fab347300_Passbox.Pdf,2,LAS PIÃ‘AS GENERAL HOSPITAL AND SATELLITE TRAUMA CENTER
Laboratory Refrigerator,"PHP150,000",2020-07-20,2020-08-28,"../Data/Files/Pr/15952157842833146985f150fa868f65_Laboratory Refrigerator (Pharmaceutical Refrigerator), 360L.Pdf",2020-08-28,"../Data/Files/Pr/159521578410777726075f150fa89c648_Laboratory Refrigerator (Pharmaceutical Refrigerator), 360L.Pdf",1,LAS PIÃ‘AS GENERAL HOSPITAL AND SATELLITE TRAUMA CENTER
"Autoclave Sterilizer, Tabletop Type, Stainless","PHP250,000",2020-07-20,2020-08-28,"../Data/Files/Pr/15952157849739887775f150fa8ce3ca_Autoclave Sterilizer, Tabletop Type, Stainless.Pdf",2020-08-28,"../Data/Files/Pr/159521578511106857875f150fa912851_Autoclave Sterilizer, Tabletop Type, Stainless.Pdf",1,LAS PIÃ‘AS GENERAL HOSPITAL AND SATELLITE TRAUMA CENTER
Biosafety Cabinet Class II A2,"PHP675,000",2020-07-20,2020-08-28,../Data/Files/Pr/159521578516477014745f150fa93f94a_Biosafety Cabinet Class II A2.Pdf,2020-08-28,../Data/Files/Pr/159521578515857019935f150fa97c6c7_Biosafety Cabinet Class II A2.Pdf,1,LAS PIÃ‘AS GENERAL HOSPITAL AND SATELLITE TRAUMA CENTER
Dry Bath,"PHP110,000",2020-07-20,2020-08-28,../Data/Files/Pr/159521578514676046855f150fa9b0d21_Dry Bath.Pdf,2020-08-28,../Data/Files/Pr/15952157854801198555f150fa9e5671_Dry Bath.Pdf,1,LAS PIÃ‘AS GENERAL HOSPITAL AND SATELLITE TRAUMA CENTER
Fully Automated Extraction Machine,"PHP2,800,000",2020-07-20,2020-08-28,../Data/Files/Pr/159521578616947157275f150faa516ca_Fully Automated Extraction Machine.Pdf,2020-08-28,../Data/Files/Pr/15952157867969499015f150faa82842_Fully Automated Extraction Machine.Pdf,1,LAS PIÃ‘AS GENERAL HOSPITAL AND SATELLITE TRAUMA CENTER
Laboratory Freezer (Upright),"PHP250,000",2020-07-20,2020-08-28,../Data/Files/Pr/15952157865369602195f150faac7fae_Laboratory Freezer (Upright).Pdf,2020-08-28,../Data/Files/Pr/15952157861254300435f150faaf240c_Laboratory Freezer (Upright).Pdf,1,LAS PIÃ‘AS GENERAL HOSPITAL AND SATELLITE TRAUMA CENTER
Laminar Airflow Hood,"PHP365,000",2020-07-20,2020-08-28,../Data/Files/Pr/15952157874625001075f150fab32172_Laminar Airflow.Pdf,2020-08-28,../Data/Files/Pr/1595215787780272525f150fab6723b_Laminar Airflow.Pdf,1,LAS PIÃ‘AS GENERAL HOSPITAL AND SATELLITE TRAUMA CENTER
Microcentrifuge,"PHP175,000",2020-07-20,2020-08-28,../Data/Files/Pr/159521578712013194785f150fabaa073_Microcentrifuge.Pdf,2020-08-28,../Data/Files/Pr/15952157871919169725f150fabd742f_Microcentrifuge.Pdf,1,LAS PIÃ‘AS GENERAL HOSPITAL AND SATELLITE TRAUMA CENTER
Mini Centrifuge,"PHP150,000",2020-07-20,2020-08-28,../Data/Files/Pr/159521578816456839825f150fac10b84_Mini Centrifuge.Pdf,2020-08-28,../Data/Files/Pr/15952157888776884635f150fac3df3e_Mini Centrifuge.Pdf,2,LAS PIÃ‘AS GENERAL HOSPITAL AND SATELLITE TRAUMA CENTER
Pharmaceutical Refrigerator,"PHP250,000",2020-07-20,2020-08-28,../Data/Files/Pr/159521578818495903885f150fac6d55c_Pharmaceutical Refrigerator.Pdf,2020-08-28,../Data/Files/Pr/15952157881795449255f150fac927c4_Pharmaceutical Refrigerator.Pdf,1,LAS PIÃ‘AS GENERAL HOSPITAL AND SATELLITE TRAUMA CENTER
Real Time PCR Machine,"PHP3,600,000",2020-07-20,2020-08-28,../Data/Files/Pr/15952157885087299315f150facba216_Real Time PCR Machine.Pdf,2020-08-28,../Data/Files/Pr/15952157898484308995f150fad36046_Real Time PCR Machine.Pdf,1,LAS PIÃ‘AS GENERAL HOSPITAL AND SATELLITE TRAUMA CENTER
Ultralow Freezer (Upright),"PHP750,000",2020-07-20,2020-08-28,../Data/Files/Pr/159521578916164062555f150fad64728_Ultralow Freezer (Upright).Pdf,2020-08-28,../Data/Files/Pr/1595215789497058215f150fad8edb1_Ultralow Freezer (Upright).Pdf,1,LAS PIÃ‘AS GENERAL HOSPITAL AND SATELLITE TRAUMA CENTER
Vortex,"PHP170,000",2020-07-20,2020-08-28,../Data/Files/Pr/15952157898724734475f150fadbf0a3_Vortex.Pdf,2020-08-28,../Data/Files/Pr/15952157893852367915f150fadf2514_Vortex.Pdf,2,LAS PIÃ‘AS GENERAL HOSPITAL AND SATELLITE TRAUMA CENTER
"Throat Swab, Nasal Swab, Sample Storage (UTM/VTM), 25sets/Kit","PHP405,000",2020-07-20,2020-08-28,"../Data/Files/Pr/159521731020444404305f15159e7b277_Throat Swab, Nasal Swab, Sample Storage(UTM-VTM).Pdf",2020-08-28,"../Data/Files/Pr/15952173101781887265f15159eb134e_Throat Swab, Nasal Swab, Sample Storage(UTM-VTM).Pdf",60,LAS PIÃ‘AS GENERAL HOSPITAL AND SATELLITE TRAUMA CENTER
"Extraction Kit, 96 Tests","PHP48,000",2020-07-20,2020-08-28,"../Data/Files/Pr/15952173101359233525f15159ede6f5_Throat Swab, Nasal Swab, Sample Storage(UTM-VTM).Pdf",2020-08-28,"../Data/Files/Pr/15952173113814247365f15159f139e8_Throat Swab, Nasal Swab, Sample Storage(UTM-VTM).Pdf",15,LAS PIÃ‘AS GENERAL HOSPITAL AND SATELLITE TRAUMA CENTER
"Covid 19 Nucleic Diagnostic Kit, 50 Tests","PHP850,000",2020-07-20,2020-08-28,"../Data/Files/Pr/1595217311822702975f15159f4d160_Throat Swab, Nasal Swab, Sample Storage(UTM-VTM).Pdf",2020-08-28,"../Data/Files/Pr/159521731115222603305f15159f77450_Throat Swab, Nasal Swab, Sample Storage(UTM-VTM).Pdf",10,LAS PIÃ‘AS GENERAL HOSPITAL AND SATELLITE TRAUMA CENTER
"Thermo Cooler Rack For 2ml Tube, 24 Well","PHP18,000",2020-07-20,2020-08-28,"../Data/Files/Pr/159521731112926453625f15159fb167f_Throat Swab, Nasal Swab, Sample Storage(UTM-VTM).Pdf",2020-08-28,"../Data/Files/Pr/15952173114341496755f15159fe0b49_Throat Swab, Nasal Swab, Sample Storage(UTM-VTM).Pdf",1,LAS PIÃ‘AS GENERAL HOSPITAL AND SATELLITE TRAUMA CENTER
"Filtered Tips DnAse/RnAse Free, Sterile (10ul), 96tips/Rack","PHP10,800",2020-07-20,2020-08-28,"../Data/Files/Pr/15952173128851424355f1515a06ed75_Throat Swab, Nasal Swab, Sample Storage(UTM-VTM).Pdf",2020-08-28,"../Data/Files/Pr/159521731215648429805f1515a09b7bc_Throat Swab, Nasal Swab, Sample Storage(UTM-VTM).Pdf",10,LAS PIÃ‘AS GENERAL HOSPITAL AND SATELLITE TRAUMA CENTER
"Filtered Tips DnAse/RnAse Free, Sterile (20ul), 96tips/Rack","PHP10,800",2020-07-20,2020-08-28,"../Data/Files/Pr/159521731293016095f1515a0cc293_Throat Swab, Nasal Swab, Sample Storage(UTM-VTM).Pdf",2020-08-28,"../Data/Files/Pr/15952173132873220695f1515a103a21_Throat Swab, Nasal Swab, Sample Storage(UTM-VTM).Pdf",10,LAS PIÃ‘AS GENERAL HOSPITAL AND SATELLITE TRAUMA CENTER
"Filtered Tips DnAse/RnAse Free, Sterile (100ul), 96tips/Rack","PHP12,000",2020-07-20,2020-08-28,"../Data/Files/Pr/159521731314310204045f1515a1328d1_Throat Swab, Nasal Swab, Sample Storage(UTM-VTM).Pdf",2020-08-28,"../Data/Files/Pr/159521731312226205965f1515a15e9e0_Throat Swab, Nasal Swab, Sample Storage(UTM-VTM).Pdf",10,LAS PIÃ‘AS GENERAL HOSPITAL AND SATELLITE TRAUMA CENTER
"Filtered Tips DnAse/RnAse Free, Sterile (200ul), 96tips/Rack","PHP12,000",2020-07-20,2020-08-28,"../Data/Files/Pr/15952173136186398225f1515a18d7f9_Throat Swab, Nasal Swab, Sample Storage(UTM-VTM).Pdf",2020-08-28,"../Data/Files/Pr/159521731314685452275f1515a1b9acf_Throat Swab, Nasal Swab, Sample Storage(UTM-VTM).Pdf",10,LAS PIÃ‘AS GENERAL HOSPITAL AND SATELLITE TRAUMA CENTER
"Filtered Tips DnAse/RnAse Free, Sterile (1000ul), 96tips/Rack","PHP12,000",2020-07-20,2020-08-28,"../Data/Files/Pr/159521731317049944745f1515a1e79bc_Throat Swab, Nasal Swab, Sample Storage(UTM-VTM).Pdf",2020-08-28,"../Data/Files/Pr/159521731411621143065f1515a21cb2a_Throat Swab, Nasal Swab, Sample Storage(UTM-VTM).Pdf",10,LAS PIÃ‘AS GENERAL HOSPITAL AND SATELLITE TRAUMA CENTER
"Freezing Cryo Box For 1.5 To 2ml Tubes, 81 Well",PHP450,2020-07-20,2020-08-28,"../Data/Files/Pr/159521731419721024815f1515a24f9c4_Throat Swab, Nasal Swab, Sample Storage(UTM-VTM).Pdf",2020-08-28,"../Data/Files/Pr/1595217314456897945f1515a280b21_Throat Swab, Nasal Swab, Sample Storage(UTM-VTM).Pdf",1,LAS PIÃ‘AS GENERAL HOSPITAL AND SATELLITE TRAUMA CENTER
"Self Standing Cryo Tube 2ml, Screw Cap, Sterile","PHP1,500",2020-07-20,2020-08-28,"../Data/Files/Pr/159521731410663034205f1515a2b44b4_Throat Swab, Nasal Swab, Sample Storage(UTM-VTM).Pdf",2020-08-28,"../Data/Files/Pr/15952173142839984335f1515a2e4f7c_Throat Swab, Nasal Swab, Sample Storage(UTM-VTM).Pdf",100,LAS PIÃ‘AS GENERAL HOSPITAL AND SATELLITE TRAUMA CENTER
"Microcentrifuge Tube 1.5ml, Sterile","PHP2,500",2020-07-20,2020-08-28,"../Data/Files/Pr/159521731519709648835f1515a324baf_Throat Swab, Nasal Swab, Sample Storage(UTM-VTM).Pdf",2020-08-28,"../Data/Files/Pr/159521731511141755255f1515a3556ff_Throat Swab, Nasal Swab, Sample Storage(UTM-VTM).Pdf",500,LAS PIÃ‘AS GENERAL HOSPITAL AND SATELLITE TRAUMA CENTER
"Microcentrifuge Tube Rack For 1.5ml Tube, 96 Placer","PHP1,500",2020-07-20,2020-08-28,"../Data/Files/Pr/15952173154471305235f1515a38cea2_Throat Swab, Nasal Swab, Sample Storage(UTM-VTM).Pdf",2020-08-28,"../Data/Files/Pr/15952173156706500655f1515a3d9cc6_Throat Swab, Nasal Swab, Sample Storage(UTM-VTM).Pdf",1,LAS PIÃ‘AS GENERAL HOSPITAL AND SATELLITE TRAUMA CENTER
"Microcentrifuge Tube Rack For 1.5ml Tube, 60 Placer","PHP1,500",2020-07-20,2020-08-28,"../Data/Files/Pr/15952173162137570025f1515a41a5d9_Throat Swab, Nasal Swab, Sample Storage(UTM-VTM).Pdf",2020-08-28,"../Data/Files/Pr/159521731611718744035f1515a44debf_Throat Swab, Nasal Swab, Sample Storage(UTM-VTM).Pdf",1,LAS PIÃ‘AS GENERAL HOSPITAL AND SATELLITE TRAUMA CENTER
"0.2ml PCR Tube 8 Strips, Transparent Without Cap","PHP9,600",2020-07-20,2020-08-28,"../Data/Files/Pr/159521731611881704885f1515a481a3a_Throat Swab, Nasal Swab, Sample Storage(UTM-VTM).Pdf",2020-08-28,"../Data/Files/Pr/15952173163040060145f1515a4acf12_Throat Swab, Nasal Swab, Sample Storage(UTM-VTM).Pdf",125,LAS PIÃ‘AS GENERAL HOSPITAL AND SATELLITE TRAUMA CENTER
Transparent Cap For 8 Strips Q PCR,"PHP6,500",2020-07-20,2020-08-28,"../Data/Files/Pr/159521731617064856145f1515a4dfa1d_Throat Swab, Nasal Swab, Sample Storage(UTM-VTM).Pdf",2020-08-28,"../Data/Files/Pr/159521731721308164055f1515a5134b3_Throat Swab, Nasal Swab, Sample Storage(UTM-VTM).Pdf",125,LAS PIÃ‘AS GENERAL HOSPITAL AND SATELLITE TRAUMA CENTER
Proposed Conversion Of CHD Office Into COVID19 Testing Laboratory,"PHP4,500,000",2020-07-13,2020-08-12,../Data/Files/Pr/159522167020711023975f1526a6e86b9_Covid 19 Testing Laboratory TOR.Pdf,2020-08-13,../Data/Files/Pr/159522167117731469785f1526a7d8bca_Covid 19 Testing Laboratory PR.Pdf,1,LAS PIÃ‘AS GENERAL HOSPITAL AND SATELLITE TRAUMA CENTER
"Supply, Delivpery, Installation, Testing And Commissioning Of Air Purification System With Positive/Negative Pressure On COVID-19 Testing Laboratory","PHP7,500,000",2020-07-20,2020-08-12,../Data/Files/Pr/159522199315551698295f1527e91b40d_Possitive - Negative Pressure TOR.Pdf,2020-09-05,../Data/Files/Pr/15952219938797567825f1527e979030_Possitive - Negative Pressure PR.Pdf,3,LAS PIÃ‘AS GENERAL HOSPITAL AND SATELLITE TRAUMA CENTER
"Calcium Gluconate 10% Solution, 10ml, Injection","PHP45,804",2020-06-23,2020-07-23,../Data/Files/Pr/159531706118943731965f169b45d1653_PR# 2020-06-1095.PDF,2020-06-29,../Data/Files/Pr/159531706212757587385f169b460e818_BAC Res 2020-06-1047.PDF,600,GOVERNOR CELESTINO GALLARES MEMORIAL HOSPITAL
"Magnesium Sulfate 250mg/Ml, 20ml Vial","PHP66,000",2020-07-23,2020-07-23,../Data/Files/Pr/159531706210343778075f169b466ad47_PR# 2020-06-1095.PDF,2020-06-29,../Data/Files/Pr/15953170628859465635f169b4699d47_BAC Res 2020-06-1047.PDF,"1,200.00",GOVERNOR CELESTINO GALLARES MEMORIAL HOSPITAL
"Potassium Chloride 2mEq/Ml, Injection (IV Infusions)","PHP35,484",2020-06-23,2020-07-23,../Data/Files/Pr/15953170624905126155f169b46f420c_PR# 2020-06-1095.PDF,2020-06-29,../Data/Files/Pr/15953170635576899685f169b474a522_BAC Res 2020-06-1047.PDF,600,GOVERNOR CELESTINO GALLARES MEMORIAL HOSPITAL
