Project Name,Approved Budget,Start Date,End Date,TOR,Date Of Delivery,Other Relevant Information,Required Quantity,Procuring Entity
HUMAN RECOMBINANT TISSUE TYPE B PLASMINOGEN ACTIVATOR (ALEPLASE),"3,000,000.00",2020-05-19,2020-06-19,gppbgovph.com/data/files/pr/159669603721423003105f2ba5e5313bd_PR # 2020-05-0908.pdf,2020-06-05,gppbgovph.com/data/files/pr/15966960377898199865f2ba5e56f032_Request Letter.pdF,50,GOVERNOR CELESTINO GALLARES MEMORIAL HOSPITAL
"LEVOFLOXACIN 5MG/ML, 100ML, VIAL","600,000.00",2020-06-23,2020-07-23,gppbgovph.com/data/files/pr/159669725118410781785f2baaa3e373b_PR# 2020-06-1095.pdf,2020-06-29,gppbgovph.com/data/files/pr/159669725220970011085f2baaa42e084_Request Letter.pdF,"2,400.00",GOVERNOR CELESTINO GALLARES MEMORIAL HOSPITAL
PURCHASE OF COMMERCIAL RICE,"406,252.00",2020-03-18,2020-03-20,gppbgovph.com/data/files/pr/159678137114903040395f2cf33bdb80d_CCF07082020.pdf,2020-03-31,gppbgovph.com/data/files/pr/15967813726402094665f2cf33c1136f_CCF07082020_0004.pdf,400,"MUNICIPALITY OF GITAGUM, MISAMIS ORIENTAL"
PURCHASE OF COMMERCIAL RICE,"406,252.00",2020-03-18,2020-08-20,gppbgovph.com/data/files/pr/159678137214979281935f2cf33c35622_CCF07082020.pdf,2020-03-31,gppbgovph.com/data/files/pr/159678137221225375975f2cf33c57708_CCF07082020_0005.pdf,400,"MUNICIPALITY OF GITAGUM, MISAMIS ORIENTAL"
PURCHASE OF COMMERCIAL RICE,"408,000.00",2020-03-17,2020-03-19,gppbgovph.com/data/files/pr/15967829332867139435f2cf955b506e_CCF07082020.pdf,2020-03-31,gppbgovph.com/data/files/pr/15967829332731767395f2cf955e3d41_CCF07082020_0004.pdf,400,"MUNICIPALITY OF GITAGUM, MISAMIS ORIENTAL"
PURCHASE OF COMMERCIAL RICE,"408,000.00",2020-03-18,2020-03-20,gppbgovph.com/data/files/pr/159678293415553252135f2cf9561161a_CCF07082020.pdf,2020-03-31,gppbgovph.com/data/files/pr/1596782934928695285f2cf95633e49_CCF07082020_0005.pdf,400,"MUNICIPALITY OF GITAGUM, MISAMIS ORIENTAL"
PURCHASE OF FOOD COMMODITIES,"163,420.00",2020-03-24,2020-04-08,gppbgovph.com/data/files/pr/15970386162806254965f30e01818125_CCF07082020_0003.pdf,2020-03-25,gppbgovph.com/data/files/pr/159703861619464172655f30e01856347_CCF07082020_0004.pdf,"1,146.00","MUNICIPALITY OF GITAGUM, MISAMIS ORIENTAL"
PURCHASE OF FOOD COMMODITIES,"287,000.00",2020-03-31,2020-04-13,gppbgovph.com/data/files/pr/15970386168290683745f30e01877a51_CCF10082020.pdf,2020-03-31,gppbgovph.com/data/files/pr/159703861614688704605f30e018993a7_CCF10082020_0001.pdf,250,"MUNICIPALITY OF GITAGUM, MISAMIS ORIENTAL"
ULTRASOUND EQUIPMENT,"5,500,000.00",2020-06-11,2020-07-11,gppbgovph.com/data/files/pr/15970421515258632255f30ede7c3909_PR 2020-06-1048.pdf,2020-06-19,gppbgovph.com/data/files/pr/15970421521172152355f30ede80956d_Request Letter.pdF,1,GOVERNOR CELESTINO GALLARES MEMORIAL HOSPITAL
SUPPLY AND DELIVERY OF MEDICINES FOR COVID-19,"8,100,070.00",2020-04-14,2020-05-21,gppbgovph.com/data/files/pr/15971096992022978855f31f5c38b22e_Medicines 8M.pdf,2020-04-29,gppbgovph.com/data/files/pr/159710969916905967675f31f5c3b660e_Medicines 8M.pdf,18,ROXAS CITY GOVERNMENT
SUPPLY AND DELIVERY OF BREAD WITH VEGETABLES,"1,469,996.80",2020-05-01,2020-08-31,gppbgovph.com/data/files/pr/159711173617819909455f31fdb82efaa_Bread With Vegetables.pdf,2020-05-11,gppbgovph.com/data/files/pr/15971117367664682945f31fdb8595f7_Bread With Vegetables.pdf,"525,000.00",ROXAS CITY GOVERNMENT
SUPPLY AND DELIVERY OF SWAB BOOTH,"35,000.00",2020-04-15,2020-05-21,gppbgovph.com/data/files/pr/15971117369118010145f31fdb883226_Swab Booth 35K.pdf,2020-05-01,gppbgovph.com/data/files/pr/15971117361518546755f31fdb89fd38_Swab Booth 35K.pdf,1,ROXAS CITY GOVERNMENT
SUPPLY AND DELIVERY OF VARIOUS SUPPLIES,"949,000.00",2020-04-22,2020-05-22,gppbgovph.com/data/files/pr/15971119959330721625f31febb438c4_Varous Supplies 900k.pdf,2020-05-01,gppbgovph.com/data/files/pr/159711199515133394485f31febb63e22_Varous Supplies 900k.pdf,8,ROXAS CITY GOVERNMENT
SUPPLY OF FUEL,"20,000.00",2020-04-29,2020-06-30,gppbgovph.com/data/files/pr/159711259119128700275f32010f5b18c_Fuel 20k.pdf,2020-05-01,gppbgovph.com/data/files/pr/159711259112609934825f32010f7d798_Fuel 20k.pdf,400,ROXAS CITY GOVERNMENT
SUPPLY AND DELIVERY OF RICE,"6,300,000.00",2020-04-21,2020-07-22,gppbgovph.com/data/files/pr/159711259111902358635f32010fa410f_Rice 6M.pdf,2020-05-01,gppbgovph.com/data/files/pr/159711259118584059145f32010fc44b9_Rice 6M.pdf,"5,000.00",ROXAS CITY GOVERNMENT
SUPPLY AND DELIVERY OF DISINFECTION TENTS & PODS,"750,000.00",2020-04-23,2020-04-24,gppbgovph.com/data/files/pr/1597113844384999165f3205f4d1e2e_UV Tent 700k.pdf,2020-04-27,gppbgovph.com/data/files/pr/159711384515410807715f3205f508ef4_UV Tent 700k.pdf,15,ROXAS CITY GOVERNMENT
SUPPLY AND DELIVERY OF TRANSPARENT PLASTIC BAG,"27,090.00",2020-04-22,2020-05-22,gppbgovph.com/data/files/pr/15971140299876653305f3206ad7eb75_Plastic Bag.pdf,2020-05-01,gppbgovph.com/data/files/pr/15971140291604242475f3206ada2e84_Plastic Bag.pdf,"64,500.00",ROXAS CITY GOVERNMENT
SUPPLY AND DELIVERY OF RAPID TESTING KITS,"3,600,000.00",2020-05-04,2020-06-05,gppbgovph.com/data/files/pr/15971143529814397175f3207f0e8bb3_Rapid Testing Kits 3M.pdf,2020-05-11,gppbgovph.com/data/files/pr/159711435318041093235f3207f11c343_Rapid Testing Kits 3M.pdf,"2,400.00",ROXAS CITY GOVERNMENT
"SUPPLY AND DELIVERY OF MEDICAL SUPPLIES (BP APPARATUS, ETC..)","115,800.00",2020-04-29,2020-05-29,gppbgovph.com/data/files/pr/15971151948857033525f320b3a0868d_BP Apparatus.pdf,2020-05-01,gppbgovph.com/data/files/pr/159711519415585135095f320b3a2abcf_BP Apparatus.pdf,32,ROXAS CITY GOVERNMENT
PROCUREMENT OF VARIOUS ITEMS,"97,518.00",2020-07-24,2020-07-27,gppbgovph.com/data/files/pr/15971152894609728275f320b9919a22_CCE08112020_0001 Tech.pdf,2020-07-27,gppbgovph.com/data/files/pr/15971152892778174705f320b99425ba_CCE08112020 Rele.pdf,43,LGU POLANCO
PROCUREMENT OF VARIOUS ITEMS,"9,970.00",2020-07-14,2020-07-14,gppbgovph.com/data/files/pr/159711776213750095055f32154235a48_CCE08112020_0001 Tech.pdf,2020-07-14,gppbgovph.com/data/files/pr/15971177629359823835f32154262ca6_CCE08112020 Rele.pdf,64,LGU POLANCO
PROCUREMENT OF VARIOUS ITEMS,"65,670.00",2020-07-14,2020-07-14,gppbgovph.com/data/files/pr/15971325225164473405f324eea70fe8_CCE08112020_0001 Tech.pdf,2020-07-17,gppbgovph.com/data/files/pr/15971325225915023485f324eeaaf8ea_CCE08112020 Rele.pdf,726,LGU POLANCO
PROCUREMENT OF DISIFECTANTS,"56,300.00",2020-08-05,2020-08-12,gppbgovph.com/data/files/pr/159719979017476355685f3355ae7b32b_img422.jpg,2020-08-05,gppbgovph.com/data/files/pr/15971997905362670305f3355aebecc5_EP003-2020.pdf,6,MUNICIPALITY OF ALIMODIAN
"PURCHASE OF PPE, SURGICAL GLOVES AND FACE SHIELD FOR USE OF PERSONNEL AT QUARANTINE FACILITY","47,200.00",2020-08-04,2020-08-11,gppbgovph.com/data/files/pr/15972829503483675625f349a862eb30_img432.jpg,2020-08-04,gppbgovph.com/data/files/pr/15972829502871224375f349a867e681_EP003-2020.pdf,290,MUNICIPALITY OF ALIMODIAN
"PURCHASE OF RICE FOR THE CONSUMPTION OF FRONTLINERS, LSIS AND OFWS AT THE QUARANTINE FACILITY","47,500.00",2020-08-05,2020-08-12,gppbgovph.com/data/files/pr/15972911898943546245f34bab5158dc_img433.jpg,2020-08-05,gppbgovph.com/data/files/pr/159729118915845816465f34bab552025_EP003-2020.pdf,19,MUNICIPALITY OF ALIMODIAN
"PROCUREMENT OF FOODS FOR THE FRONT LINERS MANNING THE CHECKPOINT IN PERRELOS AND OCAÑA, CARCAR CITY, CEBU AND FOR THE FRONT LINERS DOING MONITORING TO THE DIFFERENT BARANGAYS DURING THE STAE OF CALAM","89,460.00",2020-04-30,2020-08-13,gppbgovph.com/data/files/pr/159729576416879457305f34cc94abced_P.O. - 1.pdf,2020-04-30,gppbgovph.com/data/files/pr/159729576419692480305f34cc94e2f67_RFQ.pdf,42,LGU-CARCAR CITY
PURCHASE OF FOOD COMMODITIES,"115,925.00",2020-03-18,2020-03-20,gppbgovph.com/data/files/pr/15973716422815278085f35f4fa2c60d_CCF14082020_0002.pdf,2020-04-01,gppbgovph.com/data/files/pr/15973716426074632745f35f4fa6012e_CCF14082020_0003.pdf,"1,185.00","MUNICIPALITY OF GITAGUM, MISAMIS ORIENTAL"
ASCORBIC ACID 500MG (VITAMIN C),"9,600.00",2020-06-23,2020-07-23,gppbgovph.com/data/files/pr/15973737711353413515f35fd4b53a83_PR 2020-06-1095.pdf,2020-06-23,gppbgovph.com/data/files/pr/15973737711489764425f35fd4b77e79_Request Letter.pdF,"3,000.00",GOVERNOR CELESTINO GALLARES MEMORIAL HOSPITAL
REMDESIVIR 100MG VIAL,"2,467,500.00",2020-06-23,2020-07-23,gppbgovph.com/data/files/pr/159737377120747282605f35fd4b8f2e2_PR 2020-06-1096.pdf,2020-06-23,gppbgovph.com/data/files/pr/159737377118064258225f35fd4bae5d0_Letter Request.pdF,350,GOVERNOR CELESTINO GALLARES MEMORIAL HOSPITAL
DESIGNATED QUARANTINE FACILITY FOR SPPF HOSPITAL PERSONNEL,"30,550.00",2020-06-08,2020-06-15,gppbgovph.com/data/files/pr/15978127899995943345f3cb035e80e4_RFQ Quarantine Facility.pdf,2020-06-10,gppbgovph.com/data/files/pr/15978127923363240475f3cb038df371_quarantine Facility.pdf,1,BUREAU OF CORRECTIONS-SABLAYAN PRISON AND PENAL FARM
PPE,"215,410.00",2020-06-22,2020-06-23,gppbgovph.com/data/files/pr/1597813400685634595f3cb298b1da5_RFQ SPPF PPE.pdf,2020-06-23,gppbgovph.com/data/files/pr/15978134014399397525f3cb299a5109_ppe.pdf,1,BUREAU OF CORRECTIONS-SABLAYAN PRISON AND PENAL FARM
SARS-COV-2 TEST KIT (QRT-PCR),"8,712,000.00",2020-06-22,2020-07-22,gppbgovph.com/data/files/pr/159789155011848093655f3de3de3f896_PR 2020-06-1087 Sars-Cov-2 Test Kit.pdf,2020-06-29,gppbgovph.com/data/files/pr/159789155010206595375f3de3de6fb3a_Request Letter.pdF,120,GOVERNOR CELESTINO GALLARES MEMORIAL HOSPITAL
URCHASE OF HEALTH ESSENTIAL SUPPLIES FOR COVID-19,"11,997.00",2020-07-02,2020-07-09,gppbgovph.com/data/files/pr/159790319710911427265f3e115d8f4e8_img104.pdf,2020-07-10,gppbgovph.com/data/files/pr/159790319712256453345f3e115dc425b_img108.pdf,"1,333.00",MUNICIPALITY OF ALAMINOS LAGUNA
URCHASE OF HEALTH ESSENTIAL SUPPLIES FOR COVID-19,"8,100.00",2020-07-02,2020-07-09,gppbgovph.com/data/files/pr/15979031977292302655f3e115dee3f4_img104.pdf,2020-07-10,gppbgovph.com/data/files/pr/159790319810551232195f3e115e228f4_img108.pdf,9,MUNICIPALITY OF ALAMINOS LAGUNA
URCHASE OF HEALTH ESSENTIAL SUPPLIES FOR COVID-19,"39,000.00",2020-07-02,2020-07-09,gppbgovph.com/data/files/pr/159790319810025602175f3e115e4e878_img104.pdf,2020-07-10,gppbgovph.com/data/files/pr/159790319820928629175f3e115e82955_img108.pdf,300,MUNICIPALITY OF ALAMINOS LAGUNA
SUPPLY AND DELIVERY OF COVID-19 ANTI BODY RAPID TEST KIT,"46,800.00",2020-07-08,2020-07-15,gppbgovph.com/data/files/pr/15979067694589622345f3e1f5191e4e_img110.pdf,2020-07-08,gppbgovph.com/data/files/pr/15979067699039331345f3e1f51bc0b4_img112.pdf,40,MUNICIPALITY OF ALAMINOS LAGUNA
SUPPLY AND DELIVERY OF CORNED BEEF,"55,391.08",2020-07-06,2020-07-13,gppbgovph.com/data/files/pr/159790772720630328705f3e230f56420_img115.pdf,2020-07-14,gppbgovph.com/data/files/pr/159790772719630239645f3e230f9ac7b_img117.pdf,38,MUNICIPALITY OF ALAMINOS LAGUNA
EMERGENCY PURCHASE OF RDT KITS,"130,000.00",2020-08-24,2020-08-27,gppbgovph.com/data/files/pr/15982372162673576675f432a20b33f7_PR_RDT Kits.jpeg,2020-08-27,gppbgovph.com/data/files/pr/159823721615911257115f432a20d8842_RFQ_RDT Kits.pdf,200,LGU MALALAG
COVID-19 SUPPLIES,"375,600.00",2020-08-24,2020-08-25,gppbgovph.com/data/files/pr/159826056916474803925f4385597e21c_covid 19 PR.pdf,2020-08-25,gppbgovph.com/data/files/pr/1598260569318087075f438559be319_covid 19 PR.pdf,"29,336.00",NORTHERN NEGROS STATE COLLEGE OF SCIENCE AND TECHNOLOGY
PROCUREMENT RAPID TEST KITS,"504,000.00",2020-08-04,2020-08-06,gppbgovph.com/data/files/pr/159840184216216765995f45ad324090d_CCE08252020 TECH.pdf,2020-08-06,gppbgovph.com/data/files/pr/15984018428260337975f45ad326b383_CCE08252020 RELE.pdf,280,LGU POLANCO
SUPPLY AND DELIVERY OF DRUGS AND MEDICINES,"5,000,000.00",2020-06-23,2020-07-22,gppbgovph.com/data/files/pr/15984070839049713115f45c1ab66cfc_Scanned-Image_08-26-2020-093815.pdf,2020-07-13,gppbgovph.com/data/files/pr/159840708311535969395f45c1ab9fbc6_Scanned-Image_08-26-2020-093815.pdf,1,CITY GOVERNMENT OF BAYUGAN
PURCHASE OF FOOD COMMODITIES,"38,500.00",2020-03-31,2020-04-13,gppbgovph.com/data/files/pr/15984122703933973675f45d5ee4635b_CCF10082020.pdf,2020-03-30,gppbgovph.com/data/files/pr/159841227016236337565f45d5eea8dc0_CCF24082020_0003.pdf,70,"MUNICIPALITY OF GITAGUM, MISAMIS ORIENTAL"
PURCHASE OF COMMERCIAL RICE,"38,500.00",2020-03-18,2020-03-20,gppbgovph.com/data/files/pr/15984127249366295695f45d7b434946_CCF10082020.pdf,2020-03-30,gppbgovph.com/data/files/pr/159841272420129812435f45d7b4698bf_CCF10082020_0001.pdf,70,"MUNICIPALITY OF GITAGUM, MISAMIS ORIENTAL"
PROCUREMENT OF MATERIALS TO BE USED DURING COVID19,"30,436.00",2020-05-08,2020-05-15,gppbgovph.com/data/files/pr/159842976819868448235f461a485765e_POKIMSUPPLIES.jpg,2020-05-08,gppbgovph.com/data/files/pr/15984297685268794585f461a4885e83_prKIMBELANDSUPPLIES.jpg,1,"MUNICIPALITY OF PAETE, LAGUNA"
PROCUREMENT OF ONE UNIT COLLAPSIBLE TENT WITH SIDE COVER,"79,000.00",2020-03-20,2020-03-27,gppbgovph.com/data/files/pr/159843014914209354205f461bc546460_img07232020_023.jpg,2020-03-20,gppbgovph.com/data/files/pr/159843014920858362515f461bc588e13_img07232020_022.jpg,1,"MUNICIPALITY OF PAETE, LAGUNA"
PROCUREMENT OF MATERIALS TO BE USED AT QUARANTINE FACILITIES,"128,022.50",2020-05-22,2020-05-28,gppbgovph.com/data/files/pr/159843048918368838335f461d1956df7_POKIMQUARANTINE.jpg,2020-05-22,gppbgovph.com/data/files/pr/15984304898211034985f461d19baaf2_PRKIMQUARANTINE.jpg,1,"MUNICIPALITY OF PAETE, LAGUNA"
PROCUREMENT OF CONSTRUCTION MATERIALS FOR THE QUARANTINE FACILITIES,"11,490.00",2020-05-21,2020-05-28,gppbgovph.com/data/files/pr/159843094211780308165f461ede6059e_smartcovid_2.jpg,2020-05-21,gppbgovph.com/data/files/pr/159843094211789090225f461ede885f4_smartcovid_1.jpg,1,"MUNICIPALITY OF PAETE, LAGUNA"
"PROCUREMENT 2 UNITS LAPTOP, 1 UNIT COMPUTER SET AND 1 UNIT PRINTER TO BE USED BY THE RHU AND AT QUARANTINE FACILITIES","107,500.00",2020-04-16,2020-06-23,gppbgovph.com/data/files/pr/1598431222750487795f461ff60750b_pofrss.jpg,2020-06-16,gppbgovph.com/data/files/pr/159843122210476539825f461ff63adcf_prlaptop.jpg,4,"MUNICIPALITY OF PAETE, LAGUNA"
PROCUREMENT OF 17 PCS PLASTIC FOLDING BED TO BE USED AT QUARANTINE FACILITIES,"42,500.00",2020-06-11,2020-06-18,gppbgovph.com/data/files/pr/159843162310641022765f462187ecf77_pofoldingbed.jpg,2020-06-11,gppbgovph.com/data/files/pr/159843162415164544215f4621884a1cb_prfoldingbed.jpg,17,"MUNICIPALITY OF PAETE, LAGUNA"
PROCUREMENT OF VARIOUS ITEMS,"272,990.00",2020-07-21,2020-07-24,gppbgovph.com/data/files/pr/15984952608518635685f471a1c521f9_CCE08272020.pdf,2020-07-27,gppbgovph.com/data/files/pr/159849526017336042185f471a1c83a35_CCE08272020_0001rel.pdf,460,LGU POLANCO
IMPLEMENTATION OF BASIC HEALTH SERVICE,"415,000.00",2020-08-28,2020-09-01,gppbgovph.com/data/files/pr/15985942478907178145f489cc7974f9_img20200828_13530690.jpg,2020-09-10,gppbgovph.com/data/files/pr/159859424715000826915f489cc7c8847_img20200828_13541137.jpg,1,MUNICIPALITY OF KALIBO
RENTAL OF HOPE 1 FACILITY,"23,520,000.00",2020-04-20,2020-10-20,gppbgovph.com/data/files/pr/15988569803375497075f4c9f14f2fe9_PO 200449.pdf,2020-04-20,gppbgovph.com/data/files/pr/15988569814630797385f4c9f153b6ad_NOA 200449.pdf,1,QUEZON CITY LGU
AZITHROMYCIN 500MG,"390,000.00",2020-06-23,2020-07-23,gppbgovph.com/data/files/pr/15988712671284701725f4cd6e391159_PR 2020-06-1095.pdf,2020-06-29,gppbgovph.com/data/files/pr/159887126713153809865f4cd6e3de32b_Request Letter.pdF,"3,000.00",GOVERNOR CELESTINO GALLARES MEMORIAL HOSPITAL
SALBUTAMOL 100MCG/DOSE X 200 ACTUATIONS MDI,"39,000.00",2020-06-23,2020-07-23,gppbgovph.com/data/files/pr/159887126816911000345f4cd6e411c2a_PR 2020-06-1095.pdf,2020-06-29,gppbgovph.com/data/files/pr/159887126814119853415f4cd6e43dfc1_Request Letter.pdF,300,GOVERNOR CELESTINO GALLARES MEMORIAL HOSPITAL
"LEVOFLOXACIN 5MG/ML, 100ML FOR IV INFUSION","1,000,000.00",2020-06-22,2020-07-23,gppbgovph.com/data/files/pr/159887126915004850135f4cd6e507d0d_PR 2020-06-1116.pdf,2020-07-10,gppbgovph.com/data/files/pr/159887126912320292895f4cd6e53efa8_Request Letter.pdF,"4,000.00",GOVERNOR CELESTINO GALLARES MEMORIAL HOSPITAL
PROVISION OF FOOD AND OTHER RELIEF ASSISTANCE TO AFFECTED HOUSEHOLDS,"2,470,150.00",2020-04-27,2020-04-29,gppbgovph.com/data/files/pr/159894321210443763185f4defec1bebd_BGCM PR001.pdf,2020-04-29,gppbgovph.com/data/files/pr/159894321213334186535f4defec4ab4e_BGCM PR001.pdf,"9,130.00","LOCAL GOVERNMENT UNIT - SOMINOT, ZDS"
PROVISION OF FOOD TO FRONTLINER,"44,280.00",2020-04-27,2020-04-29,gppbgovph.com/data/files/pr/15989450607234187475f4df7242ce5d_BGCM PR002.pdf,2020-04-29,gppbgovph.com/data/files/pr/15989450609110894485f4df72456097_BGCM PR002.pdf,907,"LOCAL GOVERNMENT UNIT - SOMINOT, ZDS"
HARDWARE MATERIALS FOR CONSTRUCTION OF ISOLATION CUBICLE,"82,400.00",2020-04-30,2020-06-30,gppbgovph.com/data/files/pr/15989454738444937185f4df8c1811bd_BGCM PR003.pdf,2020-05-20,gppbgovph.com/data/files/pr/15989454735100785675f4df8c1aa92a_BGCM PR003.pdf,485,"LOCAL GOVERNMENT UNIT - SOMINOT, ZDS"
LUMBER MATERIALS FOR CONSTRUCTION OF ISOLATION CUBICLE,"43,260.00",2020-04-30,2020-05-30,gppbgovph.com/data/files/pr/15989457897979784605f4df9fd11a7d_BGCM PR004.pdf,2020-04-20,gppbgovph.com/data/files/pr/159894578919148905945f4df9fd6c621_BGCM PR004.pdf,"1,236.00","LOCAL GOVERNMENT UNIT - SOMINOT, ZDS"
PURCHASE OF HOSPITAL EQUIPMENT AND SUPPLIES,"719,500.00",2020-05-04,2020-05-07,gppbgovph.com/data/files/pr/159894629620734193555f4dfbf8ea3c6_BGCM PR005.pdf,2020-05-07,gppbgovph.com/data/files/pr/15989462973371476835f4dfbf960c8e_BGCM PR005.pdf,185,"LOCAL GOVERNMENT UNIT - SOMINOT, ZDS"
PROCUREMENT OF PERSONAL PROTECTIVE EQUIPMENT,"695,000.00",2020-05-04,2020-05-07,gppbgovph.com/data/files/pr/159894640321117265005f4dfc63ae501_BGCM PR006.pdf,2020-05-07,gppbgovph.com/data/files/pr/15989464032779578525f4dfc63d3383_BGCM PR006.pdf,"2,020.00","LOCAL GOVERNMENT UNIT - SOMINOT, ZDS"
PURCHASE OF MEDICAL SUPPLIES,"30,000.00",2020-05-04,2020-05-07,gppbgovph.com/data/files/pr/15989464885858355515f4dfcb821099_BGCM PR007.pdf,2020-05-07,gppbgovph.com/data/files/pr/159894648815245155605f4dfcb847b19_BGCM PR007.pdf,"1,200.00","LOCAL GOVERNMENT UNIT - SOMINOT, ZDS"
PURCHASE OF DRUGS AND MEDICINES,"501,300.00",2020-05-04,2020-05-07,gppbgovph.com/data/files/pr/1598948142268875045f4e032e22ec7_BGCM PR008.pdf,2020-05-07,gppbgovph.com/data/files/pr/15989481424212947015f4e032e4baa0_BGCM PR008.pdf,"3,152.00","LOCAL GOVERNMENT UNIT - SOMINOT, ZDS"
PURCHASE OF DRUGS AND MEDICINES,"498,700.00",2020-05-04,2020-05-07,gppbgovph.com/data/files/pr/15989482751174995215f4e03b33290b_BGCM PR009.pdf,2020-05-07,gppbgovph.com/data/files/pr/159894827519094084025f4e03b35e9d8_BGCM PR009.pdf,"6,900.00","LOCAL GOVERNMENT UNIT - SOMINOT, ZDS"
PROVISION OF FOOD TO FRONTLINER,"44,990.00",2020-05-18,2020-05-21,gppbgovph.com/data/files/pr/15989484566623671925f4e04682f7b1_BGCM PR010.pdf,2020-05-21,gppbgovph.com/data/files/pr/159894845620994927735f4e046863b58_BGCM PR010.pdf,203,"LOCAL GOVERNMENT UNIT - SOMINOT, ZDS"
PURCHASE OF COVID-19 TEST KIT,"680,000.00",2020-05-20,2020-05-26,gppbgovph.com/data/files/pr/15989485768492879155f4e04e0106d5_BGCM PR011.pdf,2020-05-26,gppbgovph.com/data/files/pr/159894857620054128615f4e04e039577_BGCM PR011.pdf,400,"LOCAL GOVERNMENT UNIT - SOMINOT, ZDS"
PURCHASE OF MEDICAL/DISINFECTING SUPPLIES,"47,000.00",2020-06-03,2020-06-08,gppbgovph.com/data/files/pr/15989487046670536855f4e05601ff22_BGCM PR012.pdf,2020-06-08,gppbgovph.com/data/files/pr/159894870410871061045f4e056048e75_BGCM PR012.pdf,219,"LOCAL GOVERNMENT UNIT - SOMINOT, ZDS"
PURCHASE OF BED MATTRESS FOR ISOLATION AREA,"35,000.00",2020-06-03,2020-06-08,gppbgovph.com/data/files/pr/159894881314115811625f4e05cd7d51a_BGCM PR013.pdf,2020-06-08,gppbgovph.com/data/files/pr/159894881320753656025f4e05cdabe1c_BGCM PR013.pdf,20,"LOCAL GOVERNMENT UNIT - SOMINOT, ZDS"
PURCHASE OF VARIOUS SUPPLIES (SARDINES & NOODLES),"349,968.00",2020-08-13,2020-09-28,gppbgovph.com/data/files/pr/159909356016527869605f503b3899475_TEST KITS PR.pdf,2020-08-13,gppbgovph.com/data/files/pr/15990935601271411245f503b38d7db4_TEST KITS ABC.pdf,1,LGU BANATE
PURCHASE OF 200 SACKS OF RICE,"250,000.00",2020-09-14,2020-09-29,gppbgovph.com/data/files/pr/15990940454213212235f503d1df1a03_RICE1 PR.pdf,2020-09-14,gppbgovph.com/data/files/pr/15990940461001293885f503d1e3d66d_RICE1 BAC RESOLUTION.pdf,200,LGU BANATE
PURCHASE OF COMMERCIAL RICE,"372,000.00",2020-03-17,2020-03-20,gppbgovph.com/data/files/pr/15991866325267949245f51a6c820865_CCF04092020_0001.pdf,2020-03-30,gppbgovph.com/data/files/pr/15991866329175410175f51a6c86f6e2_CCF04092020.pdf,400,"MUNICIPALITY OF GITAGUM, MISAMIS ORIENTAL"
PURCHASE OF COMMERCIAL RICE,"390,000.00",2020-03-20,2020-03-24,gppbgovph.com/data/files/pr/15991866324681353155f51a6c8ba011_CCF04092020_0001.pdf,2020-04-03,gppbgovph.com/data/files/pr/15991866337400036345f51a6c90278e_CCF04092020.pdf,200,"MUNICIPALITY OF GITAGUM, MISAMIS ORIENTAL"
PROCUREMENT OF 3 MEALS FOR THE FRONTLINER (MARCH TO APRIL 11),"179,550.00",2020-03-19,2020-04-11,gppbgovph.com/data/files/pr/15991942639731889635f51c497665d7_img09042020_053.jpg,2020-03-19,gppbgovph.com/data/files/pr/159919426319880118645f51c4979b84d_img09042020_052.jpg,"2,565.00","MUNICIPALITY OF PAETE, LAGUNA"
ADULT NASAL HIGH FLOW SET UP,"2,000,000.00",2020-06-23,2020-07-23,gppbgovph.com/data/files/pr/159963716721058799665f5886afbeccf_PR 2020-06-1108.pdf,2020-07-03,gppbgovph.com/data/files/pr/159963716820415857555f5886b024d50_Request Letter.pdF,5,GOVERNOR CELESTINO GALLARES MEMORIAL HOSPITAL
TUBE AND CHAMBER KIT,"224,770.00",2020-06-23,2020-07-23,gppbgovph.com/data/files/pr/159963716811731149115f5886b056306_PR 2020-06-1108.pdf,2020-07-03,gppbgovph.com/data/files/pr/159963716819860020175f5886b0ab566_Request Letter.pdF,35,GOVERNOR CELESTINO GALLARES MEMORIAL HOSPITAL
SHIPPING CHARGES - TUBE AND CHAMBER KIT,"2,000.00",2020-06-23,2020-07-23,gppbgovph.com/data/files/pr/159963716814639367735f5886b0e1a74_PR 2020-06-1108.pdf,2020-07-03,gppbgovph.com/data/files/pr/159963716913041311485f5886b13621a_Request Letter.pdF,1,GOVERNOR CELESTINO GALLARES MEMORIAL HOSPITAL
HIGH FLOW O2 CANNULA ADULT (MEDIUM),"697,000.00",2020-06-05,2020-07-05,gppbgovph.com/data/files/pr/15996371699148802735f5886b183769_PR 2020-05-0935.pdf,2020-06-10,gppbgovph.com/data/files/pr/15996371694417621445f5886b1cf00d_Request Letter.pdF,340,GOVERNOR CELESTINO GALLARES MEMORIAL HOSPITAL
HIGH FLOW O2 CANNULA ADULT (LARGE),"41,000.00",2020-06-05,2020-07-05,gppbgovph.com/data/files/pr/15996371705413450835f5886b232808_PR 2020-05-0935.pdf,2020-06-10,gppbgovph.com/data/files/pr/15996371706820413885f5886b27a6cf_Request Letter.pdF,20,GOVERNOR CELESTINO GALLARES MEMORIAL HOSPITAL
